plant_id,scientific_name,common_name,display_name,plant_family,image_url,image_source,native_states,growth_habit,plant_type,zone_min,zone_max,maintenance,soil_description,soil_moisture,soil_ph,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_color,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,supports_bee_observed,supports_butterfly_observed,supports_hummingbird_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,has_ladybird_data,has_pollinator_data
PLANT-00527,Leucothoe axillaris,"Coastal Doghobble, Coast Leucothoe","Coastal Doghobble, Coast Leucothoe",Ericaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/146283097/medium.jpg,iNaturalist,Alabama | Delaware | Florida | Georgia | Kentucky | Louisiana | Mississippi | North Carolina | South Carolina | Virginia,Shrub,Broadleaf evergreen,6,9,Medium,"Moist, rich, acidic soils.",Moist,Acidic (pH<6.8),FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"White , Pink",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00528,Leucothoe fontanesiana,"Highland Doghobble, Drooping Leucothoe","Highland Doghobble, Drooping Leucothoe",Ericaceae,https://static.inaturalist.org/photos/112608902/medium.jpeg,iNaturalist,Alabama | Georgia | North Carolina | South Carolina | Tennessee | Virginia,Shrub,Broadleaf evergreen,5,8,Low,"Moist, acidic soils.",Moist,Acidic (pH<6.8),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,White,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00529,Liatris aspera,"Tall Blazing Star, Tall Gayfeather, Tall Liatris, Rough Blazing Star, Rough Gayfeather, Rough Liatris, Button Snakeroot","Tall Blazing Star, Tall Gayfeather, Tall Liatris, Rough Blazing Star, Rough Gayfeather, Rough Liatris, Button Snakeroot",Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/4779657/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Michigan | Minnesota | Mississippi | Missouri | Nebraska | North Carolina | North Dakota | Ohio | Oklahoma | South Carolina | South Dakota | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,3,8,Medium,Sandy or rocky soils.,Dry,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Pink , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00530,Liatris cylindracea,"Ontario Blazing Star, Ontario Gayfeather, Ontario Liatris, Dwarf Blazing Star, Dwarf Gayfeather, Dwarf Liatris","Ontario Blazing Star, Ontario Gayfeather, Ontario Liatris, Dwarf Blazing Star, Dwarf Gayfeather, Dwarf Liatris",Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/98446811/medium.jpg,iNaturalist,Alabama | Arkansas | Delaware | Illinois | Indiana | Iowa | Kansas | Kentucky | Michigan | Minnesota | Missouri | New York | Ohio | Tennessee | Wisconsin,Herb,Herbaceous perennial,4,7,Low,"Dry, limey soils.",Dry,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Purple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00531,Liatris ligulistylis,"Rocky Mountain Blazing Star, Rocky Mountain Gayfeather, Rocky Mountain Liatris, Meadow Blazing Star, Meadow Gayfeather, Meadow Liatris","Rocky Mountain Blazing Star, Rocky Mountain Gayfeather, Rocky Mountain Liatris, Meadow Blazing Star, Meadow Gayfeather, Meadow Liatris",Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/4618904/medium.jpg,iNaturalist,Colorado | Illinois | Iowa | Minnesota | Missouri | Montana | New Mexico | North Dakota | South Dakota | Wisconsin | Wyoming,Herb,Herbaceous perennial,3,8,Low,,Moist,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Pink , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00532,Liatris microcephala,"Smallhead Blazing Star, Smallhead Gayfeather, Smallhead Liatris","Smallhead Blazing Star, Smallhead Gayfeather, Smallhead Liatris",Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/4940601/medium.jpg,iNaturalist,Alabama | Georgia | Kentucky | North Carolina | South Carolina | Tennessee,Herb,Herbaceous perennial,6,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Pink , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00533,Liatris mucronata,narrow-leaved gayfeather,narrow-leaved gayfeather,,,,Arkansas | Kansas | Missouri | Nebraska | Oklahoma | Texas,,Herbaceous perennial,5,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00534,Liatris pycnostachya,"Prairie Blazing Star, Prairie Gayfeather, Prairie Liatris, Kansas Blazing Star, Kansas Gayfeather, Kansas Liatris, Cat-tail Blazing Star, Cat-tail Gayfeather, Cat-tail Liatris, Hairy Button-snakeroot","Prairie Blazing Star, Prairie Gayfeather, Prairie Liatris, Kansas Blazing Star, Kansas Gayfeather, Kansas Liatris, Cat-tail Blazing Star, Cat-tail Gayfeather, Cat-tail Liatris, Hairy Button-snakeroot",Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/133681/medium.jpg,iNaturalist,Arkansas | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Minnesota | Mississippi | Missouri | Nebraska | North Dakota | Oklahoma | South Dakota | Texas | Wisconsin,Herb,Herbaceous perennial,3,9,Low,"Moist, well-drained soils. Rocky, Sandy, Sandy Loam, preferably of poor quality.","Dry , Moist",Acidic (pH<6.8),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Pink , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00535,Liatris scariosa,"Devil's Bite, Large Blazing Star, Large Gayfeather, Large Liatris, Savanna Blazing Star, Savanna Gayfeather, Savanna Liatris","Devil's Bite, Large Blazing Star, Large Gayfeather, Large Liatris, Savanna Blazing Star, Savanna Gayfeather, Savanna Liatris",Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/613306/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Maine | Maryland | Massachusetts | Michigan | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,3,8,Low,"Loam, Sand",Moist,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Pink , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00536,Liatris scariosa var. nieuwlandii,eastern blazingstar,eastern blazingstar,,,,Arkansas | Illinois | Indiana | Michigan | Missouri | New York | Ohio | Pennsylvania | West Virginia | Wisconsin,,Herbaceous perennial,3,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00537,Liatris spicata,"Dense Blazing Star, Dense Gayfeather, Dense Liatris, Marsh Blazing Star, Marsh Gayfeather, Marsh Liatris","Dense Blazing Star, Dense Gayfeather, Dense Liatris, Marsh Blazing Star, Marsh Gayfeather, Marsh Liatris",Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/86566147/medium.jpg,iNaturalist,Alabama | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Jersey | North Carolina | Ohio | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,3,8,Low,"Moist, average soils.",Moist,Acidic (pH<6.8),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Purple,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00538,Lilium michiganense,"Michigan Lily, Turk's Cap Lily","Michigan Lily, Turk's Cap Lily",Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/2101418/medium.jpg,iNaturalist,Alabama | Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Michigan | Minnesota | Missouri | Nebraska | New York | Ohio | Oklahoma | South Dakota | Tennessee | Wisconsin,Herb,Bulb,4,8,Low,"Deep, fertile, moist, cool soil.",Moist,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Red , Orange , Yellow",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00539,Lilium superbum,Turk's-cap Lily,Turk's-cap Lily,Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/353432805/medium.jpeg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Minnesota | Mississippi | Missouri | New Hampshire | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | Tennessee | Vermont | Virginia | West Virginia,Herb,Bulb,5,8,Medium,"Loam, Sand. Good drainage essential.",Moist,Acidic (pH<6.8),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Red , Orange , Yellow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00540,Lindera benzoin,"Northern Spicebush, Spicebush, Wild Allspice","Northern Spicebush, Spicebush, Wild Allspice",Lauraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/313884891/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Shrub,Deciduous shrub,4,9,Low,"Moist, sandy, well-drained soils. Caliche type, Limestone-based, Sandy Loam, Medium Loam","Dry , Moist , Wet",,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"White , Yellow , Green",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00541,Liquidambar styraciflua,"Sweetgum, American Sweetgum, Red Gum, White Gum, Star-leaved Gum, Starleaf Gum, Alligator Tree, Satin Walnut, Bilsted, Liquidambar","Sweetgum, American Sweetgum, Red Gum, White Gum, Star-leaved Gum, Starleaf Gum, Alligator Tree, Satin Walnut, Bilsted, Liquidambar",Hamamelidaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/239888168/medium.jpeg,iNaturalist,Alabama | Arkansas | California | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Massachusetts | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia | West Virginia,Tree,Tree,5,9,Low,"Deep, moist, alluvial loams. Sandy, Sandy Loam, Medium Loam, Clay Loam, Acid-based.",Moist,Acidic (pH<6.8),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"White , Green",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00542,Liriodendron tulipifera,"Tulip Tree, Tulip Poplar, Yellow Poplar","Tulip Tree, Tulip Poplar, Yellow Poplar",Magnoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/867903/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia,Tree,Tree,4,9,Low,"Rich, moist soils.",Moist,Acidic (pH<6.8),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Yellow , Green , Brown",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00543,Lobelia cardinalis,Cardinal Flower,Cardinal Flower,Campanulaceae,https://static.inaturalist.org/photos/383016071/medium.jpg,iNaturalist,Alabama | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Utah | Vermont | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,3,9,Low,"Moist to wet, humus-rich soil. Medium Loam, Clay Loam, Limestone-based, Sandy, Sandy Loam, Clay","Moist , Wet",,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Red,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00544,Lobelia siphilitica,Great Blue Lobelia,Great Blue Lobelia,Campanulaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/153600161/medium.jpg,iNaturalist,Alabama | Arkansas | Colorado | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Herb,Herbaceous perennial,4,9,Low,"Clay, Loam, Sand","Moist , Wet",,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"White , Blue",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00545,Lobelia Ã— speciosa,lobelia,lobelia,,,,Illinois | Missouri,,Herbaceous perennial,5,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00546,Lonicera caerulea,Sweetberry Honeysuckle,Sweetberry Honeysuckle,Caprifoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/356932/medium.jpg,iNaturalist,California | Idaho | Montana | Nevada | Oregon | Pennsylvania | Washington | Wisconsin | Wyoming,Shrub,Fruit,2,7,Low,,Moist,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Yellow",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00547,Lonicera flava,Yellow Honeysuckle,Yellow Honeysuckle,Caprifoliaceae,https://static.inaturalist.org/photos/7540551/medium.jpg,iNaturalist,Alabama | Arkansas | Georgia | Illinois | Kansas | Kentucky | Missouri | North Carolina | Ohio | Oklahoma | South Carolina | Tennessee,Shrub,Vine,5,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Orange , Yellow",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00548,Lonicera involucrata,"Twinberry Honeysuckle, Black Twinberry Honeysuckle, Black Twinberry, Bearberry Honeysuckle, Four-line Honeysuckle","Twinberry Honeysuckle, Black Twinberry Honeysuckle, Black Twinberry, Bearberry Honeysuckle, Four-line Honeysuckle",Caprifoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/52126544/medium.jpeg,iNaturalist,Alaska | Arizona | California | Colorado | Idaho | Michigan | Montana | Nevada | New Mexico | Oregon | Utah | Washington | Wisconsin | Wyoming,Shrub,Deciduous shrub,4,10,Low,"Wet, brackish water margins.",Moist,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Red , Yellow , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
PLANT-00549,Lonicera sempervirens,"Coral Honeysuckle, Trumpet Honeysuckle, Woodbine","Coral Honeysuckle, Trumpet Honeysuckle, Woodbine",Caprifoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/70049480/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Vine,Vine,4,9,Low,"Various soils, but rich preferred. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Caliche type. Both lime and acidic OK.",Moist,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Red , Yellow",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00550,Ludwigia alternifolia,Seedbox,Seedbox,Onagraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/75401637/medium.jpg,iNaturalist,Alabama | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,4,8,Medium,Sandy,"Moist , Wet",,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Yellow,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00551,Lycopodiella alopecuroides,Foxtail Clubmoss,Foxtail Clubmoss,Lycopodiaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/20589279/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Louisiana | Maine | Maryland | Massachusetts | Mississippi | New Jersey | New York | North Carolina | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia,Herb,Herbaceous perennial,5,9,High,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Applicable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00552,Lyonia lucida,"Shining Fetterbush, Fetterbush Lyonia, Shinyleaf, Fetterbush, Staggerbush","Shining Fetterbush, Fetterbush Lyonia, Shinyleaf, Fetterbush, Staggerbush",Ericaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/76628034/medium.jpg,iNaturalist,Alabama | Florida | Georgia | Louisiana | Mississippi | North Carolina | South Carolina | Virginia,Shrub,Broadleaf evergreen,7,9,Medium,"Moist, well-drained, acidic soil",Moist,Acidic (pH<6.8),FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Pink,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00553,Maclura pomifera,"Osage Orange, Bois d' Arc, Bodark, Horse Apple, Hedge Apple, Bowwood, Yellowwood, Naranjo Chino, Monkey Brains","Osage Orange, Bois d' Arc, Bodark, Horse Apple, Hedge Apple, Bowwood, Yellowwood, Naranjo Chino, Monkey Brains",Moraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/52688312/medium.jpg,iNaturalist,Arkansas | Oklahoma | Texas,Tree,Tree,4,9,Low,"Medium Loam, Clay Loam, Clay",Dry,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Green,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00554,Magnolia acuminata,"Cucumbertree, Cucumber Tree, Mountain Magnolia","Cucumbertree, Cucumber Tree, Mountain Magnolia",Magnoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/45551257/medium.jpeg,iNaturalist,Alabama | Arkansas | Connecticut | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maine | Maryland | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia,Tree,Tree,3,8,Low,"Rich, moist, acidic soils.","Moist , Wet",Acidic (pH<6.8),TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Yellow , Green , Brown",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00555,Magnolia grandiflora,"Southern Magnolia, Evergreen Magnolia, Loblolly Magnolia, Great Laurel Magnolia, Big Laurel, Bull Bay","Southern Magnolia, Evergreen Magnolia, Loblolly Magnolia, Great Laurel Magnolia, Big Laurel, Bull Bay",Magnoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/82254330/medium.jpg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Louisiana | Mississippi | North Carolina | Texas | Virginia,Tree,Tree,7,9,Medium,"Rich, porous, acid soils. Sandy, Sandy Loam, Medium Loam, Clay Loam Clay, Acid-based, Calcareous",Dry,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,White,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00556,Magnolia macrophylla,Bigleaf Magnolia,Bigleaf Magnolia,Magnoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/53670533/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Kentucky | Louisiana | Maryland | Mississippi | North Carolina | Ohio | South Carolina | Tennessee | Virginia | West Virginia,Tree,Tree,5,8,Low,"Rich, acid soils.",,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,White,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00557,Magnolia tripetala,"Umbrella Tree, Umbrella Magnolia","Umbrella Tree, Umbrella Magnolia",Magnoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/16219358/medium.jpg,iNaturalist,Alabama | Arkansas | Delaware | Florida | Georgia | Indiana | Kentucky | Maryland | Mississippi | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia,Tree,Tree,5,8,Low,"Moist, rich, acidic, well-drained soils.",Moist,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,White,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00558,Magnolia virginiana,"Sweetbay, Sweetbay Magnolia, Southern Sweetbay, Swampbay, Swamp Magnolia, Sweet Magnolia, Small Magnolia, Laurel Magnolia, White Bay, White Laurel, Swamp Laurel, Beaver Tree","Sweetbay, Sweetbay Magnolia, Southern Sweetbay, Swampbay, Swamp Magnolia, Sweet Magnolia, Small Magnolia, Laurel Magnolia, White Bay, White Laurel, Swamp Laurel, Beaver Tree",Magnoliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/50032286/medium.jpeg,iNaturalist,Alabama | Arkansas | Delaware | Florida | Georgia | Louisiana | Maryland | Massachusetts | Mississippi | New Jersey | New York | North Carolina | Pennsylvania | South Carolina | Tennessee | Texas | Virginia,Tree,Tree,5,10,Low,"Rich, moist soils. . Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based",Moist,Acidic (pH<6.8),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,White,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
