plant_id,scientific_name_key,scientific_name,common_name,native_states,plant_type,sunlight,moisture,maintenance,zone_min,zone_max,bloom_start,bloom_end,accepted_usda_code,plant_family,growth_habit,duration,size_notes,bloom_color,bloom_time,water_use,light_requirements,soil_moisture,soil_ph,soil_description,wildlife_use,commercial_availability,propagation_description,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,pollinator_group,pollinator_observation_count,supports_bee_observed,supports_butterfly_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,supports_hummingbird_observed,has_ladybird_data,has_pollinator_data,display_name,image_url
PLANT-00113,asclepias tuberosa,Asclepias tuberosa,"Butterflyweed, Butterfly Weed, Butterfly Milkweed, Orange Milkweed, Pleurisy Root, Chigger Flower, Chiggerweed",Alabama | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,3,9,June,August,ASTU,Asclepiadaceae,Herb,Perennial,1-2 ft (30-60 cm).,"Orange , Yellow","May , Jun , Jul , Aug , Sep",Low,Sun,"Dry , Moist",,Prefers well-drained sandy soils. Tolerates drought.,,yes,"The easiest method of propagation is root cuttings. In the fall, cut the",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Butterflyweed, Butterfly Weed, Butterfly Milkweed, Orange Milkweed, Pleurisy Root, Chigger Flower, Chiggerweed",https://inaturalist-open-data.s3.amazonaws.com/photos/206558098/medium.jpeg
PLANT-00114,asclepias verticillata,Asclepias verticillata,"Whorled Milkweed, Eastern Whorled Milkweed",Alabama | Arizona | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,4,9,June,September,ASVE,Asclepiadaceae,Herb,Perennial,Up to about 3 feet tall.,"White , Green","May , Jun , Jul , Aug , Sep",Low,"Sun , Part Shade",Dry,,"Sandy, clayey or rocky soils.",,yes,Plant seeds outside in the fall. Seedlings will germinate immediately but may not flower until the second year.,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Whorled Milkweed, Eastern Whorled Milkweed",https://inaturalist-open-data.s3.amazonaws.com/photos/4647603/medium.jpg
PLANT-00115,asclepias viridis,Asclepias viridis,"Green Milkweed, Spider Milkweed",Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Mississippi | Missouri | Nebraska | New Mexico | Ohio | Oklahoma | South Carolina | Tennessee | Texas | West Virginia,Herbaceous perennial,Full sun,Dry to medium,Low,5,9,May,July,ASVI2,Asclepiadaceae,Herb,Perennial,9 3/4 - 25 1/2 in (25-65 cm).,"White , Yellow , Green , Purple","Apr , May , Jun , Jul , Aug , Sep",Low,Sun,Moist,,,,yes,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Green Milkweed, Spider Milkweed",https://static.inaturalist.org/photos/221023/medium.jpg
PLANT-00116,asimina triloba,Asimina triloba,"Pawpaw, Common Pawpaw, Custard Apple, Indian Banana, Wild Banana",Alabama | Arkansas | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Mississippi | Missouri | Nebraska | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia,Tree,Full sun to part shade,Medium to wet,Low,5,9,April,May,ASTR,Annonaceae,Tree,Perennial,,"White , Red , Yellow , Purple","Apr , May",Medium,"Sun , Part Shade , Shade",Moist,,"Rich, moist, slightly acid soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay",Small mammals relish the fragrant,yes,Trees are easily grown from scarified/stratified seed. Fall sow in a shady location. Some sources say seed is the only method of propagation while other say increase is possible by root cuttings or layering.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Pawpaw, Common Pawpaw, Custard Apple, Indian Banana, Wild Banana",https://inaturalist-open-data.s3.amazonaws.com/photos/4948460/medium.jpg
PLANT-00117,asplenium nidus,Asplenium nidus,Hawai'I Birdnest Fern,Hawaii,Fern,Part shade to full shade,Medium,Medium,11,12,Non-flowering,Non-flowering,ASNI,Aspleniaceae,Fern,Perennial,Grows up to 4 feet in height.,Not Applicable,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Hawai'I Birdnest Fern,https://static.inaturalist.org/photos/230834449/medium.jpeg
PLANT-00118,asplenium platyneuron,Asplenium platyneuron,Ebony Spleenwort,Alabama | Arizona | Arkansas | Colorado | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Fern,Part shade to full shade,Dry to medium,Medium,3,8,Non-flowering,Non-flowering,ASPL,Aspleniaceae,Fern,Perennial,Normally 12 to 18 inches high,Not Applicable,,Medium,"Part Shade , Shade",Moist,"Alkaline (pH>7.2) , Acidic (pH<6.8) , Circumneutral (pH 6.8-7.2)","Gravelly, slightly acid, well-drained soils. Sandy, Sandy Loam, Medium Loam, Limestone-based. Grows well in acid or alkaline soils.",,,Root division while dormant or spores,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Ebony Spleenwort,https://inaturalist-open-data.s3.amazonaws.com/photos/393063832/medium.jpeg
PLANT-00119,asplenium scolopendrium,Asplenium scolopendrium,"Hart's Tongue Fern, Hart's Tonguefern, Hart's-tongue",Alabama | Michigan | New Jersey | New York | Tennessee,Fern,Part shade to full shade,Medium,Low,5,9,Non-flowering,Non-flowering,ASSC11,Aspleniaceae,Herb,,Fronds up to about 18 inches long.,Not Applicable,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Hart's Tongue Fern, Hart's Tonguefern, Hart's-tongue",https://static.inaturalist.org/photos/42121986/medium.jpg
PLANT-00120,asplenium trichomanes,Asplenium trichomanes,Maidenhair Spleenwort,Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Idaho | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | New Hampshire | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Fern,Part shade to full shade,Medium,Low,5,8,Non-flowering,Non-flowering,ASTR2,Aspleniaceae,Herb,Perennial,Fronds up to about 10 inches long.,Not Applicable,,,"Sun , Shade",Moist,,Moist humus among limestone rocks.,,yes,Propagation is by rootstock division.,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Maidenhair Spleenwort,https://inaturalist-open-data.s3.amazonaws.com/photos/511602695/medium.jpg
PLANT-00121,asplenium ã— ebenoides,Asplenium Ã— ebenoides,walking spleenwort,Alabama | Arkansas | Connecticut | Georgia | Illinois | Indiana | Kentucky | Maryland | Massachusetts | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Tennessee | Vermont | Virginia | West Virginia,Fern,Part shade to full shade,Medium,Medium,4,8,Non-flowering,Non-flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,walking spleenwort,https://inaturalist-open-data.s3.amazonaws.com/photos/20729612/medium.jpg
PLANT-00122,aster alpinus,Aster alpinus,Alpine Aster,Alaska | Colorado | Idaho | Montana | Wyoming,Herbaceous perennial,Full sun,Medium,Low,5,7,May,June,ASAL3,Asteraceae,Herb,Perennial,Up to about 16 inches tall.,"White , Pink , Purple","Jun , Jul",Medium,"Sun , Part Shade",,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Alpine Aster,https://inaturalist-open-data.s3.amazonaws.com/photos/11241242/medium.jpg
PLANT-00123,astragalus bisulcatus,Astragalus bisulcatus,Twogrooved Milkvetch,Arizona | Colorado | Idaho | Kansas | Montana | Nebraska | New Mexico | North Dakota | Oklahoma | South Dakota | Utah | Wyoming,Herbaceous perennial,Full sun,Dry,Low,3,6,May,July,ASBI2,Fabaceae,Herb,Perennial,,"Red , Purple","Apr , May , Jun , Jul",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Twogrooved Milkvetch,https://inaturalist-open-data.s3.amazonaws.com/photos/134869034/medium.jpeg
PLANT-00124,astragalus canadensis,Astragalus canadensis,"Canadian Milkvetch, Canada Milkvetch, Milk Vetch",Alabama | Arkansas | California | Colorado | Connecticut | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Medium,Low,3,8,June,August,ASCA11,Fabaceae,Herb,Perennial,Up to about 4 feet tall.,White,"May , Jun , Jul",Medium,"Sun , Part Shade","Dry , Wet",,Moist to mesic soils,"Hummingbirds, Butterflies",yes,Easily propagated by seed sown unstratified in fall or stratified in spring.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Canadian Milkvetch, Canada Milkvetch, Milk Vetch",https://inaturalist-open-data.s3.amazonaws.com/photos/45022492/medium.jpg
PLANT-00125,astragalus crassicarpus,Astragalus crassicarpus,"Groundplum Milkvetch, Ground Plum",Arizona | Arkansas | Colorado | Illinois | Iowa | Kansas | Louisiana | Minnesota | Missouri | Montana | Nebraska | New Mexico | North Dakota | Oklahoma | South Dakota | Texas | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Dry to medium,Low,3,6,April,June,ASCR2,Fabaceae,Herb,Perennial,Stems,"White , Blue , Purple","May , Jun",,"Sun , Part Shade , Shade","Dry , Moist",,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Groundplum Milkvetch, Ground Plum",https://inaturalist-open-data.s3.amazonaws.com/photos/388195266/medium.jpg
PLANT-00126,athyrium asplenioides,Athyrium asplenioides,southern lady fern,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia | West Virginia,Fern,Part shade to full shade,Medium,Low,5,9,Non-flowering,Non-flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,southern lady fern,https://inaturalist-open-data.s3.amazonaws.com/photos/351760165/medium.jpeg
PLANT-00127,athyrium filix-femina,Athyrium filix-femina,"Common Lady Fern, Subarctic Lady Fern, Lady Fern, Ladyfern",Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Fern,Part shade to full shade,Medium,Low,4,8,Non-flowering,Non-flowering,ATFI,Dryopteridaceae,Herb,Perennial,Up to about 3 feet tall.,Not Applicable,,Medium,"Part Shade , Shade","Moist , Wet",,"Moist, humus-rich soils.",,yes,Division or spores.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Common Lady Fern, Subarctic Lady Fern, Lady Fern, Ladyfern",https://inaturalist-open-data.s3.amazonaws.com/photos/91587454/medium.jpeg
PLANT-00128,athyrium filix-femina var. angustum,Athyrium filix-femina var. angustum,northern lady fern,Colorado | Connecticut | Delaware | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Pennsylvania | Rhode Island | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Fern,Part shade to full shade,Medium,Low,3,7,Non-flowering,Non-flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,northern lady fern,
PLANT-00129,athyrium thelypterioides,Athyrium thelypterioides,lady fern,Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Fern,Part shade to full shade,Medium,Low,4,8,Non-flowering,Non-flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lady fern,https://static.inaturalist.org/photos/4119213/medium.jpg
PLANT-00130,baccharis halimifolia,Baccharis halimifolia,"Groundseltree, Sea-myrtle, Consumptionweed, Eastern Baccharis, Groundsel, Groundsel Bush, Salt Marsh-elder, Salt Bush, Florida Groundsel Bush",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Louisiana | Maryland | Massachusetts | Mississippi | New Jersey | New York | North Carolina | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Texas | Virginia,Deciduous shrub,Full sun,Medium to wet,Low,5,10,August,October,BAHA,Asteraceae,Shrub,Perennial,Height to 15 feet.,White,"Aug , Sep , Oct",High,Part Shade,Wet,Circumneutral (pH 6.8-7.2),"Wet to droughty, gravel to fine sands. Sandy Loam, Sandy, Acid-based.","Cover, Nectar-bees, Nectar-butterflies, Nectar-moths, Nectar-insects, Seeds-granivorous birds",yes,Increase by sowing seed or taking cuttings in summer. Germinating seeds under mist or a plastic tent is recommended in some sources. Others suggest sowing seeds in sandy seed beds in fall or early spring.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Groundseltree, Sea-myrtle, Consumptionweed, Eastern Baccharis, Groundsel, Groundsel Bush, Salt Marsh-elder, Salt Bush, Florida Groundsel Bush",https://static.inaturalist.org/photos/56150639/medium.jpg
PLANT-00131,baccharis pilularis,Baccharis pilularis,"Coyotebrush, Chaparral Broom, Coyote Bush",California | New Mexico | Oregon | Washington,Broadleaf evergreen,Full sun to part shade,Dry to medium,Low,8,10,September,October,BAPI,Asteraceae,Shrub,Perennial,"Up to about 14 feet tall, often much shorter.","White , Yellow","Jul , Aug , Sep , Oct",Low,"Sun , Part Shade",Dry,,Dry sandy soils.,,yes,Increase by sowing seed or taking cuttings in summer. Germinating seeds under mist or a plastic tent is recommended in some sources. Others suggest sowing seeds in sandy seed beds in fall or early spring.,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coyotebrush, Chaparral Broom, Coyote Bush",https://inaturalist-open-data.s3.amazonaws.com/photos/5362069/medium.jpg
PLANT-00132,baptisia alba var. macrophylla,Baptisia alba var. macrophylla,"Largeleaf Wild Indigo, White Wild Indigo",Arkansas | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New York | Ohio | Oklahoma | Tennessee | Texas | Wisconsin,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,3,9,April,May,BAALM,Fabaceae,Herb,Perennial,,White,"Apr , May , Jun , Jul",,Sun,"Dry , Moist",,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Largeleaf Wild Indigo, White Wild Indigo",
PLANT-00133,baptisia australis,Baptisia australis,"Blue Wild Indigo, Wild Blue Indigo, Blue False Indigo",Alabama | Arkansas | Connecticut | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maryland | Michigan | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,3,9,May,June,BAAU,Fabaceae,Herb,Perennial,3 to 5 feet tall by 3 feet wide,"Blue , Purple","Apr , May , Jun , Jul",Medium,Sun,Moist,"Acidic (pH<6.8) , Circumneutral (pH 6.8-7.2)","Moist, well-drained, clays. Tolerates lime.",,yes,"Seeds may be sown outside in late fall or the following spring without any cold treatment. Plant 1/2"" deep. Plants germinate quickly but do not flower for up to 3 years. The tough rootstock can be divided in fall or spring when the plant is dormant. T",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Blue Wild Indigo, Wild Blue Indigo, Blue False Indigo",
PLANT-00134,baptisia australis var. minor,Baptisia australis var. minor,Blue Wild Indigo,Arkansas | Illinois | Iowa | Kansas | Kentucky | Missouri | Nebraska | Oklahoma | Texas,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,3,8,May,June,BAAUM,Fabaceae,Herb,Perennial,Up to about 2 feet tall.,Blue,"May , Jun",,"Sun , Part Shade","Dry , Moist",,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Blue Wild Indigo,
PLANT-00135,baptisia bracteata,Baptisia bracteata,Longbract Wild Indigo,Alabama | Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Michigan | Minnesota | Mississippi | Missouri | Nebraska | North Carolina | Oklahoma | South Carolina | Tennessee | Texas | Wisconsin,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,3,9,May,June,BABR2,Fabaceae,Herb,Perennial,Up to about 2 feet tall.,"White , Yellow","May , Jun",,"Sun , Part Shade","Dry , Moist",,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Longbract Wild Indigo,https://inaturalist-open-data.s3.amazonaws.com/photos/1715224/medium.jpg
PLANT-00136,baptisia bracteata var. leucophaea,Baptisia bracteata var. leucophaea,"Longbract Wild Indigo, Cream False Indigo, Plains Wild Indigo, Cream Wild Indigo, Large-bracted Wild Indigo",Arkansas | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Jersey | Oklahoma | South Dakota | Tennessee | Texas | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,5,9,May,June,BABRL2,Fabaceae,Herb,Perennial,Up to about 2 feet tall.,"White , Yellow","Mar , Apr , May , Jun",,Part Shade,Moist,,"Well-drained, sandy to loamy soils.",,yes,Best propagated from seed. Sow unstratified seed in fall or stratified seed in spring.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Longbract Wild Indigo, Cream False Indigo, Plains Wild Indigo, Cream Wild Indigo, Large-bracted Wild Indigo",
PLANT-00137,baptisia lanceolata,Baptisia lanceolata,"Gopherweed, Pineland Baptisia",Alabama | Arkansas | Delaware | Florida | Georgia | Kentucky | Louisiana | Maryland | Mississippi | North Carolina | South Carolina | Tennessee | Virginia,Herbaceous perennial,Full sun,Dry to medium,Low,6,9,May,June,BALA3,Fabaceae,Herb,Perennial,Up to about 3 feet tall.,Yellow,"Mar , Apr , May",,Sun,,,Sandy soils.,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Gopherweed, Pineland Baptisia",https://inaturalist-open-data.s3.amazonaws.com/photos/69413416/medium.jpg
PLANT-00138,baptisia perfoliata,Baptisia perfoliata,false indigo,Florida | Georgia | South Carolina,Herbaceous perennial,Full sun,Dry to medium,Low,7,9,July,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,false indigo,https://inaturalist-open-data.s3.amazonaws.com/photos/4771059/medium.jpg
PLANT-00139,baptisia sphaerocarpa,Baptisia sphaerocarpa,"Yellow Wild Indigo, Green Wild Indigo, Bush Pea, Yellow Wisteria",Arkansas | Louisiana | Mississippi | Missouri | Oklahoma | Texas,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,5,8,May,June,BASP,Fabaceae,Herb,Perennial,Up to about 4 feet tall when flowering.,Yellow,"Apr , May , Jun",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Yellow Wild Indigo, Green Wild Indigo, Bush Pea, Yellow Wisteria",https://inaturalist-open-data.s3.amazonaws.com/photos/13942254/medium.jpg
PLANT-00140,baptisia tinctoria,Baptisia tinctoria,"Horseflyweed, Yellow Wild Indigo",Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,3,9,May,June,BATI,Fabaceae,Herb,Perennial,,Yellow,"May , Jun , Jul , Aug , Sep",Low,Sun,Dry,,"Loam, Sand",,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Horseflyweed, Yellow Wild Indigo",https://inaturalist-open-data.s3.amazonaws.com/photos/2371460/medium.jpg
